Reference, Value, Footprint, Datasheet, Cost, Description, MPN, Manufacturer, Field4, Field5, Field6, Package, Category, DK_Datasheet_Link, DK_Detail_Page, Digi-Key_PN, Family, Status
"TP6","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP5","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP4","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP7","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP10","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP9","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP8","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP11","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP3","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP2","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"MK1","ICS-41350","Shio:MIC_ICS-41350","","1.30 USD","Bottom Port PDM Low Power muti-Mode Microphone with high AOP Mode","ICS-41350","TDK-InvenSense","","","","","","","","","",""
"TP16","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP15","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP1","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP17","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"U3","NRF52840-CKAA-R7","Shio:BGA94N35P10X10_360X354X51N","https://www.mouser.com/datasheet/2/297/nRF52840_PS_v1.1-1623672.pdf","","","NRF52840-CKAA-R7","Nordic","Nordic","0.514mm","IPC7351B","WLCSP-94","","","","","",""
"R11","NO_STUFF","Resistor_SMD:R_0402_1005Metric","~"
"C19","12pF","Capacitor_SMD:C_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E120GA01-01.pdf","","12pF ±2% 25V Ceramic Capacitor C0G, NP0 0201 (0603 Metric)","GRM0335C1E120GA01D","Murata Electronics","","","","","","","","","",""
"R7","0R","Resistor_SMD:R_0402_1005Metric","~"
"L3","10uH","Inductor_SMD:L_0603_1608Metric","https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_decoupling_mlz1608_en.pdf?ref_disty=digikey","","10µH Shielded Multilayer Inductor 300mA 600mOhm 0603 (1608 Metric)","MLZ1608N100LT000","TDK","","","","","","","","","",""
"C6","100nF","Capacitor_SMD:C_0201_0603Metric","~","","Capacitor, X7R, ±10%","","","","","","","","","","","",""
"C1","1uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0402, X7R, ±10%","","","","","","","","","","","",""
"C2","47nF","Capacitor_SMD:C_0201_0603Metric","~","","Capacitor, 0201, X7R, ±10%","","","","","","","","","","","",""
"C3","4.7uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0402, X7R, ±10%","","","","","","","","","","","",""
"L2","15nH","Inductor_SMD:L_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/P02/JELF243C-0015.pdf","","15nH Unshielded Thick Film Inductor 250mA 700mOhm Max 0201 (0603 Metric)","LQP03TN15NJ02D","Murata Electronics","","","","","","","","","",""
"C10","820pF","Capacitor_SMD:C_0201_0603Metric","~","","Capacitor, 0201, X7R, ±10%","","","","","","","","","","","",""
"Y3","32MHz","Crystal:Crystal_SMD_2016-4Pin_2.0x1.6mm","https://www.jauch.com/downloadfile/5887341fd9d6d_e24753b87ed34902e36f/jxs21wa_190403_online.pdf","","32MHz ±10ppm Crystal 8pF 50 Ohms 4-SMD, No Lead","Q 32,0-JXS21-8-10/10-FU-WA-LF","Jauch Quartz","","","","","","","","","",""
"R25","0R","Resistor_SMD:R_0201_0603Metric","~"
"R23","0R","Resistor_SMD:R_0201_0603Metric","~"
"R22","0R","Resistor_SMD:R_0201_0603Metric","~"
"R21","0R","Resistor_SMD:R_0201_0603Metric","~"
"R20","0R","Resistor_SMD:R_0201_0603Metric","~"
"R19","0R","Resistor_SMD:R_0201_0603Metric","~"
"TP14","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP13","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP12","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP18","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"S1","B3U-1000P","digikey-footprints:Switch_Tactile_SMD_B3U-1000P","https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3u.pdf","","SWITCH TACTILE SPST-NO 0.05A 12V","B3U-1000P","Omron Electronics Inc-EMC Div","","","","","Switches","https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3u.pdf","/product-detail/en/omron-electronics-inc-emc-div/B3U-1000P/SW1020CT-ND/1534357","SW1020CT-ND","Tactile Switches","Active"
"R9","220R","Resistor_SMD:R_0201_0603Metric","~","","Resistor, ±1%, 0.05W","","","","","","","","","","","",""
"R8","220R","Resistor_SMD:R_0201_0603Metric","~","","Resistor, ±1%, 0.05W","","","","","","","","","","","",""
"D1","LED2","LED_SMD:LED_0402_1005Metric","~","","","","","","","","","","","","350-4450-1-ND","",""
"D2","LED1","LED_SMD:LED_0402_1005Metric","~","","","","","","","","","","","","350-4448-1-ND","",""
"C12","1uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0402, X7R, ±10%","","","","","","","","","","","",""
"C13","100nF","Capacitor_SMD:C_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033C71C104KE14-01.pdf","","0.1µF ±10% 16V Ceramic Capacitor X7S 0201 (0603 Metric)","GRM033C71C104KE14D","Murata Electronics","","","","","","","","","",""
"J1","10118193-0001LF","digikey-footprints:USB_Micro_B_Female_10118193-0001LF","http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10118193.pdf","","CONN RCPT USB2.0 MICRO B SMD R/A","10118193-0001LF","Amphenol ICC (FCI)","","","","","Connectors, Interconnects","http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10118193.pdf","/product-detail/en/amphenol-icc-fci/10118193-0001LF/609-4616-1-ND/2785380","609-4616-1-ND","USB, DVI, HDMI Connectors","Active"
"U4","LM66100DCKT","Shio:LM66100DCKT","https://www.ti.com/lit/ds/symlink/lm66100.pdf?HQS=TI-null-null-digikeymode-df-pf-null-wwe&ts=1591950231750","","","","","","","","","","","","296-53540-1-ND","",""
"R5","0R","Resistor_SMD:R_0201_0603Metric","~"
"R2","0R","Resistor_SMD:R_0201_0603Metric","~"
"C4","22uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0201, X5R, ±10%","","","","","","","","","","","",""
"C9","10uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0201, X5R, ±10%","","","","","","","","","","","",""
"C11","1uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0201, X5R, ±10%","","","","","","","","","","","",""
"R3","768k","Resistor_SMD:R_0201_0603Metric","~","","768K OHM 1% 1/20W","","","","","","","","","","P123157CT-ND","",""
"U1","LM66100DCKT","Shio:LM66100DCKT","https://www.ti.com/lit/ds/symlink/lm66100.pdf?HQS=TI-null-null-digikeymode-df-pf-null-wwe&ts=1591950231750","","","","","","","","","","","","296-53540-1-ND","",""
"L1","2.2uH","Inductor_SMD:L_0603_1608Metric","~","","250mA Peak Current","","","","","","","","","","","",""
"C5","1uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0201, X5R, ±10%","","","","","","","","","","","",""
"R6","0R","Resistor_SMD:R_0402_1005Metric","~"
"U2","MAX38640AENT+T","Shio:MAX38640AENT&plus_","https://www.mouser.com/datasheet/2/256/MAX38640A-MAX38643B-1622807.pdf","","","MAX38640AENT+T","","","","","","","","","","",""
"U6","W25N01GVZEIG_TR","Shio:SON127P800X600X80-9N","","","Ic Flash 1gbit 104mhz 8wson","W25N01GVZEIG TR","Winbond Electronics","","","","WSON-8","","","","W25N01GVZEIGCT-ND","",""
"U8","SiP32431DR3","Package_TO_SOT_SMD:SOT-363_SC-70-6","http://www.vishay.com.hk/docs/66597/sip32431.pdf","","","SiP32431DR3","Vishay Siliconix","","","","","","","","","",""
"C17","1uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0201, X5R, ±10%","","","","","","","","","","","",""
"R30","0R","Resistor_SMD:R_0402_1005Metric","~"
"R28","NO_STUFF","Resistor_SMD:R_0402_1005Metric","~"
"Y1","32.768kHz","Crystal:Crystal_SMD_3215-2Pin_3.2x1.5mm","https://media.digikey.com/pdf/Data%20Sheets/NDK%20PDFs/NX3215SA-32.768K-STD-MUA-9.pdf","","XTAL SMD 3215, 32.768kHz, 9pF, ±20ppm","NX3215SA-32.768K-STD-MUA-9","NDK America, Inc.","","","","XTAL_3215","","","","","",""
"C24","1pF","Capacitor_SMD:C_0201_0603Metric","~","","","","","","","","","","","","500R07S1R0BV4T","",""
"TP19","EXT_ANT","TestPoint:TestPoint_Pad_1.0x1.0mm","~"
"C23","100nF","Capacitor_SMD:C_0201_0603Metric","~","","Capacitor, 0201, X5R, ±10%","","","","","","","","","","","",""
"U5","BMA400","Shio:XDCR_BMA400","https://ae-bst.resource.bosch.com/media/_tech/media/datasheets/BST-BMA400-DS000.pdf","","Accelerometer X, Y, Z Axis ±2g, 4g, 8g, 16g 12-LGA _2x2_","BMA400","Bosch Sensortec","","","","LGA-12","","","","828-1081-1-ND","",""
"L6","3.9nH","Inductor_SMD:L_0201_0603Metric","~","","","","","","","","","","","","L-07C3N9SV6T","",""
"ANT1","2450AT18A100E","digikey-footprints:Antenna_1.6x3.2mm_2450AT18A100E","https://www.johansontechnology.com/datasheets/2450AT18A100/2450AT18A100.pdf","","RF ANT 2.4GHZ CHIP SOLDER SMD","2450AT18A100E","Johanson Technology Inc.","","","","","RF/IF and RFID","https://www.johansontechnology.com/datasheets/2450AT18A100/2450AT18A100.pdf","/product-detail/en/johanson-technology-inc/2450AT18A100E/712-1005-1-ND/1560834","712-1005-1-ND","RF Antennas","Active"
"L7","2.7nH","Inductor_SMD:L_0201_0603Metric","~","","","","","","","","","","","","L-07C2N7SV6T ","",""
"R1","NO_STUFF","Resistor_SMD:R_0201_0603Metric","~"
"C22","100nF","Capacitor_SMD:C_0201_0603Metric","~","","Capacitor, 0201, X5R, ±10%","","","","","","","","","","","",""
"R33","0R","Resistor_SMD:R_0201_0603Metric","~"
"R4","NO_STUFF","Resistor_SMD:R_0201_0603Metric","~"
"R10","NO_STUFF","Resistor_SMD:R_0402_1005Metric","~"
"BT1","BAT-HLD-001-THM","maruchi-kicad-library:LINX_BAT-HLD-001-THM","https://linxtechnologies.com/wp/wp-content/uploads/bat-hld-001-thm.pdf","","BATTERY RETAINER COIN PC PIN","BAT-HLD-001-THM","Linx Technologies Inc.","","","","","","","","","",""
"C21","12pF","Capacitor_SMD:C_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E120GA01-01.pdf","","12pF ±2% 25V Ceramic Capacitor C0G, NP0 0201 (0603 Metric)","GRM0335C1E120GA01D","Murata Electronics","","","","","","","","","",""
"C18","12pF","Capacitor_SMD:C_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E120GA01-01.pdf","","12pF ±2% 25V Ceramic Capacitor C0G, NP0 0201 (0603 Metric)","GRM0335C1E120GA01D","Murata Electronics","","","","","","","","","",""
"C20","12pF","Capacitor_SMD:C_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E120GA01-01.pdf","","12pF ±2% 25V Ceramic Capacitor C0G, NP0 0201 (0603 Metric)","GRM0335C1E120GA01D","Murata Electronics","","","","","","","","","",""
"C8","4.7uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0402, X7S, ±10%","","","","","","","","","","","",""
"C7","4.7uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0402, X7R, ±10%","","","","","","","","","","","",""
"L4","3.9nH","Inductor_SMD:L_0201_0603Metric","~","","High frequency chip inductor ±5%","","","","","","","","","","","",""
"L5","4.7nH","Inductor_SMD:L_0201_0603Metric","~","","High frequency chip inductor ±5%","","","","","","","","","","","",""
"C16","1pF","Capacitor_SMD:C_0201_0603Metric","~","","Capacitor, 0201, NP0, ±5%","","","","","","","","","","","",""
"C14","100nF","Capacitor_SMD:C_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033C71C104KE14-01.pdf","","0.1µF ±10% 16V Ceramic Capacitor X7S 0201 (0603 Metric)","GRM033C71C104KE14D","Murata Electronics","","","","","","","","","",""
"C15","100nF","Capacitor_SMD:C_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033C71C104KE14-01.pdf","","0.1µF ±10% 16V Ceramic Capacitor X7S 0201 (0603 Metric)","GRM033C71C104KE14D","Murata Electronics","","","","","","","","","",""
